date,open,close,high,low,volume
2024-01-02,92.05,89.63,92.9,89.63,99517.51
2024-01-03,89.05,89.48,91.17,88.26,79236.81
2024-01-04,89.4,86.48,89.4,85.94,78278.87
2024-01-05,85.86,84.37,86.77,83.83,70849.55
2024-01-08,84.03,82.06,84.35,81.96,67840.67
2024-01-09,82.09,82.76,84.6,80.72,79320.7
2024-01-10,82.09,88.19,89.34,80.99,161210.82
2024-01-11,87.05,88.29,88.72,86.34,96606.78
2024-01-12,87.18,87.22,89.29,86.6,80466.58
2024-01-15,85.96,86.08,88.09,85.59,63940.26
2024-01-16,85.94,87.78,90.28,85.26,101222.44
2024-01-17,87.05,84.56,87.44,84.5,77707.63
2024-01-18,83.35,89.04,89.34,83.26,173994.68
2024-01-19,87.9,87.22,89.28,86.58,109800.61
2024-01-22,86.92,83.93,87.14,82.87,95373.43
2024-01-23,84.03,85.05,85.18,81.76,90400.82
2024-01-24,85.91,84.61,86.43,81.64,104376.93
2024-01-25,83.35,87.01,89.11,83.35,135268.92
2024-01-26,86.01,86.33,89.79,85.96,114934.54
2024-01-29,86.8,87.11,89.34,86.61,124576.52
2024-01-30,85.96,82.98,85.96,82.19,92682.0
2024-01-31,82.24,79.87,83.92,79.82,74129.31
2024-02-01,79.0,77.75,80.16,77.62,106577.35
2024-02-02,78.23,72.25,78.57,69.97,159779.96
2024-02-05,70.49,66.96,71.17,65.67,144843.96
2024-02-06,66.25,71.61,71.76,65.87,140091.26
2024-02-07,71.76,71.9,74.03,70.7,123306.12
2024-02-08,72.73,73.12,73.59,71.86,104845.33
2024-02-19,74.56,72.6,75.14,71.84,105870.59
2024-02-20,71.86,72.49,72.68,70.98,74454.13
2024-02-21,72.4,78.46,79.75,71.76,205569.83
2024-02-22,76.79,77.99,78.22,76.32,115388.55
2024-02-23,77.88,79.97,80.64,77.41,122042.34
2024-02-26,79.2,78.99,80.77,78.73,80367.08
2024-02-27,78.72,79.78,79.78,77.84,83906.78
2024-02-28,80.05,76.33,82.19,76.3,137179.4
2024-02-29,76.11,78.52,78.94,75.85,97602.13
2024-03-01,78.23,79.09,79.7,77.68,80511.7
2024-03-04,79.2,78.11,79.84,77.44,80529.19
2024-03-05,77.5,78.14,79.66,76.93,87529.88
2024-03-06,77.28,76.93,77.96,75.87,83895.15
