date,open,close,high,low,volume
2024-01-02,126.32,126.18,127.65,125.94,3380.43
2024-01-03,126.2,127.81,128.03,125.44,4694.37
2024-01-04,127.82,127.18,129.47,126.74,6381.27
2024-01-05,126.44,123.66,127.63,121.44,6528.67
2024-01-08,123.19,123.11,124.02,120.45,6523.59
2024-01-09,122.41,119.79,123.08,119.71,5234.32
2024-01-10,120.7,121.15,121.79,119.72,3184.35
2024-01-11,121.52,126.18,127.08,120.65,5970.12
2024-01-12,123.79,126.18,127.18,123.79,2719.11
2024-01-15,125.51,127.38,128.25,125.19,3324.79
2024-01-16,127.38,127.7,130.62,126.41,6486.34
2024-01-17,126.14,123.38,127.73,123.19,3804.11
2024-01-18,123.38,123.44,126.6,121.75,6956.01
2024-01-19,123.19,122.65,124.94,122.2,3215.36
2024-01-22,124.13,120.6,125.17,118.64,4900.1
2024-01-23,117.91,120.23,122.58,117.32,5120.13
2024-01-24,122.12,124.24,125.01,120.92,4124.14
2024-01-25,124.03,122.96,125.08,121.75,3955.76
2024-01-26,122.47,123.6,126.43,122.3,4047.22
2024-01-29,124.13,121.15,126.17,120.86,5174.19
2024-01-30,121.92,121.93,125.67,121.92,6403.99
2024-01-31,121.93,126.68,128.68,120.82,7449.27
2024-02-01,125.93,124.06,127.91,123.89,6341.87
2024-02-02,124.06,122.89,125.01,121.55,5228.96
2024-02-05,123.25,128.68,129.76,120.45,9233.56
2024-02-06,128.68,145.37,146.11,127.71,12498.7
2024-02-07,145.81,142.14,152.94,134.22,20671.56
2024-02-08,141.89,137.09,150.62,135.16,19726.57
2024-02-19,139.65,138.05,139.65,131.28,10920.42
2024-02-20,137.38,136.93,137.85,133.67,7553.14
2024-02-21,134.68,135.9,141.46,134.46,9599.38
2024-02-22,134.14,135.15,137.37,133.67,6825.03
2024-02-23,135.14,132.89,136.39,132.67,6508.41
2024-02-26,134.71,138.33,139.35,133.67,9069.9
2024-02-27,137.42,138.4,139.19,136.0,7779.36
2024-02-28,138.4,136.61,140.1,136.16,7697.33
2024-02-29,135.16,140.29,140.4,135.16,8426.16
2024-03-01,140.42,140.17,143.38,138.46,7986.23
2024-03-04,141.62,142.99,143.88,137.65,7045.41
2024-03-05,141.64,144.93,147.62,141.64,7852.31
2024-03-06,144.94,144.08,148.13,143.74,6772.73
2024-03-07,144.29,141.94,146.03,141.31,6735.52
2024-03-08,139.77,142.34,143.61,139.7,3836.96
2024-03-11,142.08,144.97,145.42,140.65,3886.74
2024-03-12,145.63,147.63,149.48,144.65,5662.25
2024-03-13,147.46,140.55,148.1,140.04,7982.47
2024-03-14,139.76,140.48,142.03,139.67,6099.52
2024-03-15,140.89,145.07,145.07,140.21,4884.75
2024-03-18,145.62,143.98,145.63,143.24,3789.83
2024-03-19,142.98,143.21,147.05,142.98,3959.01
2024-03-20,143.65,141.49,144.79,139.8,4996.02
2024-03-21,141.79,137.87,142.14,136.69,6578.68
2024-03-22,137.87,137.04,139.08,136.36,4106.9
2024-03-25,135.21,137.61,140.75,134.47,6106.81
2024-03-26,138.16,140.92,143.89,136.66,9034.71
2024-03-27,141.14,140.05,143.14,139.3,4643.57
2024-03-28,141.53,140.7,142.29,139.22,5224.73
2024-03-29,139.4,137.24,140.5,135.25,4465.49
2024-04-01,138.38,136.84,139.14,135.36,4622.46
2024-04-02,136.85,145.39,146.53,136.11,12015.15
2024-04-03,144.47,143.48,147.43,142.94,6513.34
2024-04-08,143.51,145.04,148.56,142.78,5749.58
2024-04-09,144.14,146.81,148.13,143.14,4802.48
2024-04-10,146.97,144.48,150.05,144.2,5464.58
2024-04-11,144.48,147.08,148.93,142.64,4358.5
2024-04-12,147.07,148.39,150.56,146.13,3355.06
2024-04-15,147.65,153.06,153.1,147.65,4668.95
2024-04-16,153.05,149.99,154.55,149.99,5358.5
2024-04-17,150.41,149.7,151.12,147.74,4047.36
2024-04-18,148.96,148.22,153.12,147.92,6681.9
2024-04-19,148.13,151.12,153.25,148.03,5126.58
2024-04-22,150.88,153.86,156.86,149.17,6603.86
2024-04-23,155.35,147.05,155.35,146.92,5582.52
2024-04-24,148.38,154.51,155.26,148.38,6249.98
2024-04-25,153.74,155.3,156.51,152.48,3922.86
2024-04-26,155.61,158.18,160.11,154.52,6188.24
2024-04-29,158.18,160.99,162.74,156.26,5380.76
2024-04-30,160.16,161.51,165.08,159.74,4935.23
2024-05-06,163.53,168.71,169.57,162.59,8032.48
2024-05-07,167.8,165.28,170.04,165.28,5948.46
2024-05-08,165.36,164.09,166.79,162.88,4806.57
2024-05-09,163.09,160.44,165.58,159.37,8797.9
2024-05-10,160.44,155.11,160.69,154.19,11788.79
2024-05-13,156.17,156.82,159.44,153.37,8012.21
2024-05-14,157.6,157.49,158.85,156.25,5422.25
2024-05-15,157.49,155.83,159.53,155.42,3000.96
2024-05-16,157.09,149.67,157.42,149.12,8238.0
2024-05-17,150.33,148.19,150.33,146.12,9245.79
2024-05-20,148.15,145.94,150.63,145.24,8801.78
2024-05-21,145.24,144.14,147.02,143.39,8019.55
2024-05-22,144.14,146.78,147.66,144.14,9153.17
2024-05-23,146.43,141.24,146.47,140.9,12993.8
2024-05-24,140.83,134.48,141.71,133.91,18091.31
2024-05-27,133.08,139.09,139.41,133.08,15123.12
2024-05-28,140.83,137.29,143.26,136.67,9115.13
2024-05-29,135.9,135.9,139.33,135.88,9677.31
2024-05-30,136.24,137.31,138.0,135.31,6868.85
2024-05-31,139.14,140.59,141.88,137.31,13518.2
2024-06-03,139.08,137.29,142.24,136.12,12972.78
2024-06-04,137.31,140.95,141.18,136.26,9656.37
2024-06-05,140.8,140.74,143.19,139.85,5816.68
2024-06-06,140.12,139.07,142.12,138.78,7509.92
2024-06-07,139.9,138.1,141.62,137.15,6760.48
2024-06-11,137.86,136.27,137.93,133.79,8586.79
2024-06-12,136.58,133.7,137.52,132.65,10821.51
2024-06-13,134.75,136.19,137.39,133.37,9574.43
2024-06-14,135.56,139.36,139.36,134.21,10020.4
2024-06-17,138.69,140.97,142.9,138.08,8774.93
2024-06-18,140.97,135.64,141.7,134.98,9217.81
2024-06-19,135.76,129.69,135.9,128.93,12482.11
2024-06-20,129.72,135.77,136.98,129.69,12907.47
2024-06-21,135.19,134.07,136.74,132.59,7432.41
2024-06-24,132.79,131.37,135.31,130.29,11271.48
