date,open,close,high,low,volume
2024-01-02,68.31,65.22,68.9,65.19,13469.79
2024-01-03,64.64,63.14,65.64,61.77,17474.6
2024-01-04,62.64,62.98,64.14,62.38,9606.96
2024-01-05,62.32,62.08,64.89,61.74,11412.48
2024-01-08,61.34,60.35,61.76,60.05,8948.63
2024-01-09,59.36,59.85,61.32,58.55,9027.62
2024-01-10,58.97,61.16,63.59,58.91,19472.92
2024-01-11,61.34,63.26,64.43,60.48,12407.16
2024-01-12,62.94,60.65,63.53,60.45,13382.93
2024-01-15,59.98,61.24,61.73,59.37,11248.31
2024-01-16,60.31,60.45,61.2,58.66,15547.56
2024-01-17,60.89,59.15,61.26,59.15,17392.52
2024-01-18,59.15,59.11,60.11,57.47,11173.3
2024-01-19,59.11,59.26,62.62,59.11,16088.42
2024-01-22,58.85,56.04,59.6,55.67,11293.08
2024-01-23,58.32,63.57,65.27,57.67,37877.88
2024-01-24,63.57,62.72,64.13,60.95,19409.21
2024-01-25,62.54,64.97,65.77,61.82,20768.76
2024-01-26,64.33,60.47,64.62,60.15,26206.95
2024-01-29,60.65,58.66,63.09,58.66,13945.07
2024-01-30,59.36,57.58,59.88,57.02,12417.25
2024-01-31,57.1,52.97,57.65,52.97,28630.74
2024-02-01,52.67,55.48,56.82,51.38,25624.99
2024-02-02,55.5,51.3,56.77,49.71,21434.15
2024-02-05,51.29,47.05,51.29,44.8,29457.53
2024-02-06,44.74,52.0,52.2,44.74,19684.79
2024-02-07,52.38,53.72,56.06,51.22,21825.98
2024-02-08,54.28,55.61,58.85,53.48,20791.15
2024-02-19,55.23,56.28,57.17,54.29,21436.25
2024-02-20,55.58,54.37,56.25,53.23,20438.21
2024-02-21,53.68,53.85,55.55,52.7,19261.4
2024-02-22,53.43,53.73,54.77,52.71,17050.54
2024-02-23,53.69,55.52,55.89,52.9,21110.03
2024-02-26,56.13,56.89,58.16,54.29,21978.35
2024-02-27,56.66,59.44,59.46,55.94,23038.56
2024-02-28,59.43,52.98,59.64,52.98,30609.64
2024-02-29,52.98,57.33,57.51,52.72,29961.95
2024-03-01,57.67,60.95,61.53,57.33,35402.97
2024-03-04,62.84,63.03,64.99,61.54,43018.88
2024-03-05,63.03,61.27,63.08,59.65,29223.75
2024-03-06,60.81,60.1,61.59,57.93,23072.04
2024-03-07,60.1,57.31,61.32,57.17,18571.95
2024-03-08,57.67,59.03,59.33,56.89,15782.1
2024-03-11,58.61,59.11,59.2,57.3,13119.16
2024-03-12,59.41,60.09,61.02,59.24,13581.77
2024-03-13,60.64,59.18,60.85,58.76,11134.75
2024-03-14,58.66,57.48,59.29,56.51,20213.0
2024-03-15,57.62,59.16,59.24,57.05,18356.25
2024-03-18,59.53,60.84,60.94,57.78,21772.78
2024-03-19,60.65,60.87,62.49,60.1,19146.02
2024-03-20,60.29,60.57,61.56,60.17,15976.59
2024-03-21,60.63,60.68,61.86,60.04,18486.14
2024-03-22,60.69,59.02,61.92,59.01,14908.52
2024-03-25,59.06,55.42,59.17,55.19,22375.97
2024-03-26,55.69,54.38,56.25,53.23,20385.61
2024-03-27,54.23,52.07,54.59,52.07,15949.31
2024-03-28,52.0,53.14,54.19,51.25,15905.17
2024-03-29,52.9,52.61,52.96,51.13,12613.3
2024-04-01,52.72,54.5,55.04,52.72,14572.4
2024-04-02,54.44,54.55,55.21,52.99,14894.6
2024-04-03,54.43,54.47,55.08,53.2,11099.46
2024-04-08,55.18,52.65,55.18,52.55,13074.09
2024-04-09,52.49,52.74,53.44,51.96,15367.78
2024-04-10,52.99,51.46,53.24,50.72,16462.92
2024-04-11,51.06,50.61,51.8,50.07,19449.34
2024-04-12,51.29,51.58,52.66,50.44,15482.28
2024-04-15,50.81,51.72,52.46,50.12,28312.63
2024-04-16,51.69,49.96,52.43,49.81,19923.7
2024-04-17,50.16,52.39,52.39,50.16,18342.7
2024-04-18,52.4,53.44,55.01,51.03,23672.33
2024-04-19,52.75,51.24,53.02,50.71,14101.13
2024-04-22,50.42,56.25,57.68,49.22,39606.29
2024-04-23,56.0,56.18,56.62,54.91,17952.76
2024-04-24,56.45,57.56,58.16,55.78,26518.05
2024-04-25,57.69,57.52,58.15,55.9,12803.55
2024-04-26,57.44,56.11,58.4,55.88,29260.74
2024-04-29,56.55,57.88,58.65,56.23,26644.65
2024-04-30,58.04,57.68,58.43,57.37,13150.83
2024-05-06,59.26,58.78,60.24,57.84,18805.45
2024-05-07,58.63,59.26,59.85,57.99,15464.13
2024-05-08,59.23,56.49,59.23,56.44,17344.61
2024-05-09,56.95,58.35,58.79,56.47,14931.58
2024-05-10,58.08,56.62,58.99,56.52,11195.69
2024-05-13,56.2,55.91,57.04,55.21,13824.45
2024-05-14,55.69,56.36,57.42,55.69,11320.55
2024-05-15,55.92,54.84,56.33,54.52,11917.56
2024-05-16,54.97,54.59,55.67,54.41,9403.02
2024-05-17,54.39,54.89,55.12,54.01,8721.68
2024-05-20,54.81,53.6,56.27,53.42,16961.19
2024-05-21,53.23,53.9,54.44,52.98,10873.1
2024-05-22,54.48,53.94,54.48,53.37,7982.0
2024-05-23,53.77,53.31,54.57,53.29,9408.4
2024-05-24,53.18,51.76,53.88,51.72,16084.75
2024-05-27,51.91,51.63,52.19,49.14,28801.69
2024-05-28,51.6,51.6,52.96,50.84,15274.67
2024-05-29,51.68,52.1,52.7,51.34,9199.79
2024-05-30,52.14,53.02,53.49,50.87,13127.82
2024-05-31,53.08,53.1,54.41,52.98,8564.43
2024-06-03,53.37,53.42,54.5,52.95,13906.15
2024-06-04,53.44,52.9,53.93,51.62,16733.9
2024-06-05,52.89,52.71,54.16,52.36,12364.18
2024-06-06,52.94,51.88,54.13,51.77,16342.28
2024-06-07,52.27,52.08,52.68,51.25,13172.93
2024-06-11,52.06,54.24,54.64,50.94,22311.57
2024-06-12,54.19,53.85,55.45,53.58,19743.91
2024-06-13,54.33,55.48,56.34,53.62,24709.37
2024-06-14,55.23,55.83,56.37,54.14,27533.95
2024-06-17,55.61,56.95,57.44,55.57,30324.59
2024-06-18,58.05,57.66,58.99,56.88,25718.9
2024-06-19,57.4,57.9,58.36,55.98,24777.22
2024-06-20,57.78,58.47,60.61,57.52,30146.23
2024-06-21,57.58,58.95,59.39,56.89,23226.43
2024-06-24,59.71,57.1,60.9,56.86,24244.08
2024-06-25,57.09,56.29,57.92,55.59,18865.91
2024-06-26,56.28,58.04,58.14,55.54,17091.91
2024-06-27,58.31,56.52,59.0,56.32,15599.13
2024-06-28,56.44,56.34,57.51,55.83,18089.97
2024-07-01,55.82,54.42,56.11,53.33,16455.18
2024-07-02,54.24,51.23,54.24,50.88,28139.38
2024-07-03,51.87,50.77,51.93,49.75,18439.09
2024-07-04,50.37,48.75,50.89,48.55,17718.11
2024-07-05,48.49,47.67,48.65,46.96,21049.16
2024-07-08,47.76,45.44,48.22,45.24,27374.56
2024-07-09,45.44,49.75,50.3,45.03,30819.18
2024-07-10,49.91,49.53,50.47,49.01,22793.7
2024-07-11,50.45,49.84,50.92,49.42,20289.89
2024-07-12,49.74,50.2,50.69,49.05,14097.99
2024-07-15,50.45,49.6,50.92,49.3,22669.33
2024-07-16,49.53,50.56,50.69,49.12,19646.07
2024-07-17,50.54,50.1,51.66,49.85,20462.42
2024-07-18,48.79,49.45,49.76,48.16,20060.37
2024-07-19,49.45,50.6,51.43,48.6,21513.53
2024-07-22,50.83,51.54,51.91,50.55,19382.03
2024-07-23,51.46,48.54,52.0,48.45,19571.33
2024-07-24,48.34,46.86,49.15,46.81,15483.75
2024-07-25,46.41,46.33,47.5,46.15,13259.7
2024-07-26,46.51,46.66,47.2,46.15,11009.98
2024-07-29,46.88,44.37,47.01,44.37,21780.97
2024-07-30,44.37,43.93,45.04,43.37,19317.76
2024-07-31,43.82,46.74,46.81,43.55,24760.73
2024-08-01,47.07,46.38,47.76,45.79,20803.77
2024-08-02,45.91,44.18,45.91,44.05,28476.1
2024-08-05,43.67,42.69,44.72,42.67,28367.77
2024-08-06,44.14,43.89,44.14,42.7,18413.58
2024-08-07,43.68,43.71,44.24,43.08,17927.33
2024-08-08,43.48,43.75,44.29,42.68,14542.41
2024-08-09,44.19,43.08,44.55,43.08,16737.13
2024-08-12,43.15,42.83,43.46,42.44,13212.57
2024-08-13,42.93,43.06,43.11,42.58,8313.39
2024-08-14,43.27,42.35,43.27,42.3,11608.73
2024-08-15,42.36,42.54,43.83,42.34,13520.3
2024-08-16,42.82,42.4,43.3,42.36,14014.18
2024-08-19,42.41,42.6,43.37,42.06,16298.99
2024-08-20,43.84,42.39,44.39,42.39,31635.85
2024-08-21,42.24,42.61,44.03,42.24,22751.88
2024-08-22,42.54,42.39,43.47,42.39,16458.39
2024-08-23,42.13,43.5,43.93,42.03,23220.22
2024-08-26,43.82,43.13,44.71,42.81,24871.1
2024-08-27,42.89,42.44,43.53,42.33,15997.69
2024-08-28,42.19,43.25,43.48,42.1,17763.15
2024-08-29,42.87,44.94,45.2,42.87,22456.94
2024-08-30,44.68,46.06,46.86,44.68,25520.45
2024-09-02,45.78,43.65,46.16,43.54,19959.45
2024-09-03,43.5,43.46,44.36,43.2,19156.49
2024-09-04,43.18,42.83,43.68,42.72,15748.49
2024-09-05,42.64,43.06,43.75,42.64,17848.11
2024-09-06,43.13,41.12,43.43,41.12,20452.23
2024-09-09,40.89,40.95,41.38,40.36,13471.97
2024-09-10,40.94,40.78,41.19,39.73,17589.14
2024-09-11,40.55,41.07,41.27,40.31,12549.03
2024-09-12,41.29,40.67,41.87,40.6,10655.01
2024-09-13,40.6,39.53,41.1,39.5,14374.05
2024-09-18,39.8,39.9,40.14,38.74,12702.24
2024-09-19,40.11,40.6,41.69,39.78,17717.95
2024-09-20,40.69,40.11,41.35,39.76,11588.69
2024-09-23,40.15,40.17,41.27,39.82,10083.07
2024-09-24,40.38,42.59,42.66,39.91,28963.06
2024-09-25,43.28,41.96,43.59,41.79,24056.15
2024-09-26,41.86,44.43,44.54,41.79,21893.55
2024-09-27,45.25,48.04,49.74,44.77,14689.57
2024-09-30,51.63,57.65,57.65,50.5,51446.96
2024-10-08,69.18,69.18,69.18,66.9,43049.7
2024-10-09,69.65,71.14,79.65,62.35,113224.91
2024-10-10,70.12,65.65,72.02,65.23,58566.42
2024-10-11,64.25,62.78,66.46,61.37,40583.23
2024-10-14,62.78,65.9,66.16,60.21,44262.87
2024-10-15,65.49,64.23,69.63,64.18,40334.33
2024-10-16,63.18,63.81,65.47,62.42,23567.09
2024-10-17,64.87,63.27,66.75,63.25,30171.51
2024-10-18,63.67,70.01,75.28,63.17,55417.66
2024-10-21,72.63,68.04,74.68,67.89,69301.23
2024-10-22,67.02,66.07,68.54,65.05,47745.89
2024-10-23,66.03,65.25,67.31,64.76,31936.66
2024-10-24,65.32,65.06,66.16,63.93,25370.91
2024-10-25,65.28,65.73,67.43,64.67,25179.33
2024-10-28,65.73,66.76,67.08,65.03,22043.51
2024-10-29,66.94,66.71,69.9,65.73,39818.74
2024-10-30,67.66,70.16,72.19,67.66,61199.89
2024-10-31,70.17,68.91,70.26,67.16,49982.66
2024-11-01,67.82,62.77,67.86,62.76,52457.86
2024-11-04,63.16,64.4,65.34,62.69,34348.74
2024-11-05,64.87,69.38,70.16,63.96,52518.53
2024-11-06,69.82,69.42,71.71,68.37,39474.18
2024-11-07,69.42,70.34,70.88,67.89,30742.78
2024-11-08,71.4,74.67,75.95,69.78,84701.54
2024-11-11,75.24,77.21,77.61,73.63,74004.32
2024-11-12,76.23,74.02,77.4,73.51,56602.74
2024-11-13,73.27,74.63,75.07,71.44,34320.39
2024-11-14,74.47,70.82,75.61,70.81,30517.71
2024-11-15,70.77,67.16,72.0,66.78,41164.73
2024-11-18,67.66,65.9,68.45,64.87,31504.26
2024-11-19,66.48,69.55,69.83,66.02,30734.98
2024-11-20,69.55,69.22,69.94,68.2,26282.12
2024-11-21,68.87,68.11,69.45,67.16,23067.17
2024-11-22,68.28,69.85,74.69,67.83,66479.89
2024-11-25,70.72,69.41,70.89,67.01,35328.41
2024-11-26,68.74,68.02,71.44,67.78,20723.74
2024-11-27,67.74,73.93,74.28,66.21,44265.65
2024-11-28,74.32,75.22,79.16,73.8,58402.22
2024-11-29,75.35,77.38,81.36,72.26,56148.89
2024-12-02,78.3,78.3,81.59,77.61,52005.69
2024-12-03,78.93,76.01,78.93,75.42,33687.24
2024-12-04,77.51,73.55,79.0,73.14,30469.41
2024-12-05,73.15,73.53,74.38,72.03,35733.25
2024-12-06,73.17,75.81,76.67,71.14,43595.78
2024-12-09,75.62,75.56,76.69,74.62,24240.61
2024-12-10,79.61,78.67,81.44,77.69,43010.77
2024-12-11,78.7,79.26,80.84,76.62,38902.56
2024-12-12,80.32,82.95,84.43,78.9,55684.83
2024-12-13,81.79,82.58,85.78,78.8,45737.71
2024-12-16,80.35,76.3,81.78,75.06,51319.3
2024-12-17,76.12,75.85,77.59,75.22,23370.12
2024-12-18,76.0,79.63,81.75,75.3,41538.61
2024-12-19,78.04,78.44,79.29,76.42,33979.13
2024-12-20,79.59,80.11,82.44,78.9,52968.27
2024-12-23,78.6,71.93,78.6,71.64,95508.93
2024-12-24,71.73,73.88,74.12,70.85,36403.12
2024-12-25,73.88,72.86,74.5,71.96,26284.56
2024-12-26,72.86,73.63,74.26,71.44,34749.03
2024-12-27,73.73,73.38,76.89,72.82,35725.47
2024-12-30,73.14,72.63,74.51,71.64,23220.44
2024-12-31,73.03,69.47,73.64,69.15,34724.61
2025-01-02,69.47,67.66,70.28,66.06,35829.11
2025-01-03,67.46,66.68,69.01,65.98,24643.2
2025-01-06,66.34,65.67,66.96,65.0,20798.14
2025-01-07,65.87,69.35,70.23,65.86,28443.58
2025-01-08,68.65,71.53,73.13,68.46,35982.1
2025-01-09,71.14,69.04,72.12,68.86,25825.17
2025-01-10,68.65,67.69,70.43,67.67,22489.18
2025-01-13,66.62,66.6,67.72,66.04,21852.57
2025-01-14,66.94,70.32,70.44,65.97,27935.44
2025-01-15,70.32,68.33,70.48,67.97,24740.37
2025-01-16,68.53,67.89,69.78,67.16,31216.85
2025-01-17,67.75,73.54,75.2,66.54,56209.75
2025-01-20,73.6,70.63,73.98,69.68,55255.74
2025-01-21,70.74,75.01,75.12,69.35,54777.22
2025-01-22,74.26,75.02,75.8,73.44,34371.21
2025-01-23,75.17,73.65,76.09,73.42,33708.21
2025-01-24,73.63,74.5,74.82,71.41,40115.19
2025-01-27,74.62,71.85,76.44,71.66,34738.96
2025-02-05,72.35,70.61,74.03,70.46,36780.6
2025-02-06,70.25,75.76,77.36,69.66,50873.47
2025-02-07,75.92,76.27,78.09,74.78,38921.45
2025-02-10,76.31,76.24,76.56,74.8,32984.73
2025-02-11,76.12,73.99,76.34,73.65,24429.58
2025-02-12,73.55,78.31,78.78,73.06,48858.19
2025-02-13,77.79,77.29,79.1,75.87,40051.86
2025-02-14,76.89,75.7,77.21,74.9,31693.48
2025-02-17,75.62,75.52,76.19,74.13,32966.52
2025-02-18,75.5,72.63,75.92,72.22,28645.93
2025-02-19,72.63,74.32,75.19,72.63,29399.88
2025-02-20,74.73,76.93,77.46,74.33,38698.09
2025-02-21,76.96,77.61,78.9,75.86,45831.53
2025-02-24,77.4,78.06,78.74,76.39,35848.62
2025-02-25,76.79,77.38,79.06,75.4,40935.35
2025-02-26,77.52,78.7,79.25,75.95,42356.66
2025-02-27,81.62,81.0,84.37,78.99,72332.5
2025-02-28,80.3,74.22,80.69,73.51,55658.85
2025-03-03,74.28,72.93,75.09,72.63,40877.14
2025-03-04,72.15,74.86,75.51,70.84,48274.35
2025-03-05,75.43,79.62,81.47,74.99,107486.76
2025-03-06,79.7,80.18,81.03,78.9,65836.33
2025-03-07,81.09,79.88,83.76,79.4,46798.92
2025-03-10,78.88,82.58,83.34,78.88,44572.01
2025-03-11,81.08,81.07,82.83,79.7,29914.85
2025-03-12,81.04,80.59,81.55,79.28,39439.88
2025-03-13,80.22,79.6,80.22,76.21,44302.79
2025-03-14,78.85,80.55,80.72,78.48,32520.11
2025-03-17,80.55,80.39,80.55,78.51,22921.32
2025-03-18,80.59,81.02,81.78,79.66,29537.2
2025-03-19,80.92,79.49,81.97,78.52,29913.98
2025-03-20,79.11,78.18,79.4,77.99,21193.25
2025-03-21,77.59,75.62,77.73,73.52,38993.55
2025-03-24,75.11,76.12,76.27,73.33,29780.45
2025-03-25,76.41,73.8,76.41,73.63,21570.9
2025-03-26,73.88,73.63,74.9,72.93,24015.67
2025-03-27,73.2,73.43,75.27,72.73,21156.49
2025-03-28,73.52,72.14,74.31,72.12,14044.34
2025-03-31,71.51,72.35,72.93,70.9,16137.2
2025-04-01,72.93,72.03,73.32,71.47,19870.87
2025-04-02,72.59,72.32,72.98,71.66,11699.62
2025-04-03,71.91,72.96,73.51,71.04,20730.69
2025-04-07,67.66,61.68,71.37,58.82,38426.96
2025-04-08,62.26,60.92,64.91,58.77,38404.1
2025-04-09,58.01,62.12,63.66,56.45,34017.7
2025-04-10,63.98,62.65,64.97,62.63,26364.17
2025-04-11,62.98,69.63,72.63,62.41,61064.18
2025-04-14,71.47,68.49,71.47,68.12,42086.48
2025-04-15,68.26,68.94,69.4,66.86,30397.2
2025-04-16,68.92,71.66,71.95,68.46,46084.29
2025-04-17,71.24,76.86,78.11,70.59,67503.41
2025-04-18,76.18,77.71,79.91,75.65,52999.35
2025-04-21,76.62,77.63,78.36,76.18,26493.92
2025-04-22,77.11,78.04,79.6,77.11,28235.77
2025-04-23,77.97,77.35,78.9,75.82,26706.08
2025-04-24,77.61,76.12,77.61,75.93,19466.74
2025-04-25,74.53,72.14,75.47,71.8,41966.47
2025-04-28,72.63,72.77,74.85,71.34,27085.83
2025-04-29,72.04,72.54,72.88,71.64,18579.52
2025-04-30,72.56,72.46,73.61,71.56,28751.83
2025-05-06,71.84,72.79,73.4,71.54,32507.11
2025-05-07,73.43,71.42,74.41,70.59,32189.91
2025-05-08,71.38,70.84,71.6,70.42,16566.17
2025-05-09,70.7,69.12,70.7,68.95,22335.33
2025-05-12,69.65,69.83,70.44,69.23,14703.48
2025-05-13,70.74,69.3,70.79,69.15,17318.24
2025-05-14,69.37,69.31,70.24,68.83,16774.62
2025-05-15,69.55,68.55,69.94,68.41,13334.87
2025-05-16,68.06,68.29,69.14,67.91,9125.91
2025-05-19,68.73,68.68,68.85,67.33,13076.63
2025-05-20,68.39,67.81,68.85,67.69,15928.05
2025-05-21,67.75,66.83,68.19,66.71,12190.55
2025-05-22,66.65,66.93,68.16,66.63,9516.35
2025-05-23,66.49,65.09,66.96,65.05,13831.11
2025-05-26,65.89,65.11,66.06,64.49,13635.41
2025-05-27,64.61,64.37,65.49,63.79,13300.49
2025-05-28,64.19,63.73,64.79,63.6,13604.65
2025-05-29,64.33,65.25,65.69,63.62,19427.9
2025-05-30,65.0,64.04,65.06,63.59,17448.95
2025-06-03,63.96,64.16,64.87,63.55,15971.77
2025-06-04,63.98,64.86,65.27,63.87,15580.99
2025-06-05,65.24,65.03,65.24,64.07,28645.22
2025-06-06,65.05,63.97,65.16,62.99,30135.18
2025-06-09,63.51,64.12,64.6,63.51,16863.41
2025-06-10,64.19,62.43,64.19,62.1,22888.97
2025-06-11,62.5,62.99,63.75,62.49,15475.23
2025-06-12,62.95,62.11,63.4,61.99,19067.28
2025-06-13,61.79,61.75,62.38,61.05,18222.38
2025-06-16,61.59,62.01,63.09,61.59,17611.26
2025-06-17,64.99,66.09,68.69,64.99,73819.6
2025-06-18,66.09,69.08,70.87,65.37,65887.97
2025-06-19,69.99,69.1,70.17,68.27,42978.47
2025-06-20,68.79,67.48,69.48,67.36,29752.6
2025-06-23,67.09,67.02,68.38,66.99,26336.99
2025-06-24,67.17,68.26,68.69,67.1,25980.5
2025-06-25,68.48,69.37,69.68,68.06,28749.66
2025-06-26,69.19,67.67,69.65,67.58,28684.04
2025-06-27,67.99,67.55,68.79,67.29,29697.23
2025-06-30,67.59,68.19,68.26,67.17,29073.57
2025-07-01,68.17,67.34,68.17,67.08,20472.95
2025-07-02,67.21,66.37,67.34,66.07,19920.07
2025-07-03,66.37,66.96,67.24,66.33,15776.55
2025-07-04,66.79,65.68,67.05,65.29,22166.21
2025-07-07,65.64,65.73,66.24,65.44,10302.54
2025-07-08,65.87,66.82,67.09,65.45,21604.59
2025-07-09,66.76,66.2,67.04,66.19,14971.84
2025-07-10,66.46,66.87,68.26,65.8,26652.15
2025-07-11,66.66,67.28,67.59,66.09,20828.43
2025-07-14,67.27,66.61,67.48,66.54,12607.88
2025-07-15,66.71,66.15,67.06,65.51,16779.32
2025-07-16,66.16,66.28,67.25,65.97,14385.71
2025-07-17,66.0,66.56,66.71,65.59,15805.66
2025-07-18,66.49,66.56,67.14,66.21,12749.76
2025-07-21,66.79,67.44,67.54,66.4,16566.61
2025-07-22,67.75,66.98,68.38,66.78,19520.75
2025-07-23,67.09,68.09,68.19,66.5,25269.29
2025-07-24,68.17,68.39,68.67,67.77,22455.33
2025-07-25,68.41,69.28,69.54,68.02,24605.59
2025-07-28,69.27,70.18,71.24,68.87,29656.11
2025-07-29,69.79,72.98,73.55,69.54,40147.96
2025-07-30,72.17,73.27,74.42,71.6,35944.21
2025-07-31,72.78,71.21,73.68,71.05,35799.79
2025-08-01,71.35,71.23,72.48,70.49,23922.04
2025-08-04,70.98,72.51,73.47,70.68,21307.78
2025-08-05,72.58,72.79,73.33,72.16,16256.5
2025-08-06,72.63,74.34,74.4,71.48,23968.0
2025-08-07,74.34,73.61,74.72,73.44,22427.11
2025-08-08,73.29,72.58,73.44,72.55,17740.85
2025-08-11,72.63,73.26,73.79,72.63,18328.19
2025-08-12,73.27,74.61,76.91,72.83,39512.37
2025-08-13,74.62,75.86,76.08,73.98,32733.33
2025-08-14,77.87,73.64,78.67,73.48,55456.61
2025-08-15,74.16,75.88,76.26,73.73,35862.78
2025-08-18,76.8,79.12,80.7,75.42,63940.5
2025-08-19,78.58,81.4,83.36,78.11,63466.8
2025-08-20,81.01,94.3,97.0,79.28,136147.18
2025-08-21,97.0,92.5,103.0,90.72,137997.88
2025-08-22,91.0,93.82,96.55,91.0,101525.45
2025-08-25,93.01,95.66,98.93,92.0,96860.49
