date,open,close,high,low,volume
2024-01-02,48.64,47.64,48.66,47.54,8502.15
2024-01-03,47.03,47.01,47.67,46.17,10166.67
2024-01-04,47.02,45.24,47.02,45.02,19156.11
2024-01-05,45.2,44.4,45.88,44.14,11268.45
2024-01-08,44.21,42.89,44.21,42.75,11089.38
2024-01-09,42.95,42.69,43.78,42.5,12890.41
2024-01-10,42.47,42.77,43.34,41.62,9642.02
2024-01-11,42.77,43.39,43.94,42.35,10077.32
2024-01-12,43.38,42.49,43.74,42.38,8918.94
2024-01-15,42.49,43.03,43.6,41.83,9264.87
2024-01-16,42.67,42.32,43.0,41.69,11157.98
2024-01-17,42.39,40.61,42.4,40.61,9562.32
2024-01-18,40.89,40.84,41.03,39.2,13981.4
2024-01-19,40.84,39.92,41.4,39.89,8896.57
2024-01-22,39.71,37.3,39.97,36.95,13226.17
2024-01-23,37.53,37.64,38.21,36.55,13041.5
2024-01-24,37.83,37.55,38.01,35.91,12863.91
2024-01-25,37.83,38.76,39.12,37.16,12001.99
2024-01-26,39.6,38.13,39.6,37.93,12300.48
2024-01-29,38.03,36.87,38.91,36.72,12507.6
2024-01-30,36.35,35.55,36.91,35.48,12147.92
2024-01-31,34.67,34.14,35.79,34.0,13254.97
2024-02-01,33.86,33.18,34.8,32.75,15308.44
2024-02-02,33.19,30.89,34.07,29.75,23680.13
2024-02-05,30.62,27.59,30.62,26.04,30238.71
2024-02-06,26.38,29.56,30.12,26.0,23054.06
2024-02-07,29.98,30.73,31.61,29.17,23700.23
2024-02-08,31.39,34.56,34.57,31.39,26988.23
2024-02-19,34.71,34.29,36.21,33.68,24410.57
2024-02-20,33.6,33.91,34.17,32.97,17387.52
2024-02-21,33.68,34.23,35.48,33.52,15080.83
2024-02-22,33.91,35.12,35.16,33.91,13724.56
2024-02-23,35.64,36.23,36.44,34.87,14308.36
2024-02-26,36.04,36.21,37.23,35.78,19902.13
2024-02-27,35.87,38.12,38.14,35.86,19756.46
2024-02-28,38.35,34.82,38.8,34.76,26403.43
2024-02-29,34.5,36.6,37.02,34.42,21363.41
2024-03-01,36.83,37.5,37.8,36.51,18623.76
2024-03-04,37.22,38.05,39.35,36.61,26500.11
2024-03-05,37.8,36.83,38.28,36.45,20387.02
2024-03-06,36.45,36.33,37.02,35.62,14305.43
2024-03-07,36.69,35.32,37.2,35.25,14977.68
2024-03-08,35.26,36.25,36.38,35.1,14102.12
2024-03-11,36.25,37.2,37.38,35.78,16646.57
2024-03-12,37.51,37.61,38.46,37.2,19761.09
2024-03-13,37.93,37.76,38.33,37.56,15501.97
2024-03-14,37.9,36.71,37.9,36.05,20962.95
2024-03-15,36.36,37.17,37.17,36.09,16788.67
2024-03-18,37.74,38.52,38.67,37.2,28706.09
2024-03-19,38.57,37.89,38.66,37.63,24628.17
2024-03-20,37.88,37.46,37.93,36.82,28135.29
2024-03-21,37.73,37.05,38.34,36.45,28986.62
2024-03-22,37.13,36.0,37.33,35.85,23187.67
2024-03-25,36.0,33.99,36.05,33.91,21336.53
2024-03-26,34.32,33.49,34.61,32.76,22681.33
2024-03-27,33.26,31.73,33.47,31.62,19669.8
2024-03-28,31.61,32.32,33.58,31.43,18852.84
2024-03-29,32.31,32.89,33.18,31.72,12841.62
2024-04-01,33.1,33.37,33.39,32.79,24958.77
2024-04-02,33.37,32.66,33.38,32.36,23927.42
2024-04-03,32.53,32.4,32.89,31.73,20506.29
2024-04-08,32.4,30.78,32.4,30.77,23871.89
2024-04-09,30.77,31.36,31.57,30.15,29806.29
2024-04-10,31.25,30.23,31.3,29.8,24066.03
2024-04-11,30.23,29.77,30.8,29.66,22325.42
2024-04-12,29.93,29.93,30.41,29.68,18406.8
2024-04-15,29.5,28.8,30.12,27.88,35016.83
2024-04-16,28.77,27.06,28.77,26.85,34741.13
2024-04-17,27.55,28.71,28.84,27.51,39645.81
2024-04-18,28.72,28.84,29.61,27.97,23892.11
2024-04-19,28.72,28.06,28.72,27.85,19808.15
2024-04-22,27.93,29.29,29.93,27.08,32379.59
2024-04-23,29.52,29.44,29.74,28.9,21082.66
2024-04-24,29.61,30.1,30.44,29.37,22096.62
2024-04-25,30.1,29.85,30.59,29.68,15152.24
2024-04-26,29.85,31.41,32.1,29.58,30303.63
2024-04-29,31.55,33.06,33.48,31.55,40310.32
2024-04-30,33.36,33.41,33.88,32.68,27062.57
2024-05-06,34.24,33.98,34.51,33.79,24671.04
2024-05-07,34.08,33.96,34.2,33.58,20097.03
2024-05-08,33.88,33.54,34.53,33.42,19858.48
2024-05-09,33.51,34.59,34.82,33.51,19689.73
2024-05-10,34.69,34.06,34.88,33.69,20737.24
2024-05-13,33.9,33.31,34.27,33.14,17132.2
2024-05-14,33.58,33.17,33.87,32.8,14211.53
2024-05-15,33.14,33.26,33.69,32.48,14379.55
2024-05-16,33.35,33.16,33.69,32.99,13994.22
2024-05-17,33.09,33.54,33.56,32.7,12908.04
2024-05-20,33.85,33.27,34.07,33.13,13898.0
2024-05-21,33.27,32.83,33.35,32.75,11013.4
2024-05-22,32.91,33.49,33.57,32.67,13125.83
2024-05-23,33.57,32.63,33.57,32.55,14000.41
2024-05-24,32.62,32.69,34.27,31.92,31937.14
2024-05-27,32.34,32.97,33.06,31.16,29530.5
2024-05-28,32.88,33.66,34.56,32.78,40972.42
2024-05-29,33.53,32.55,33.99,32.39,31445.49
2024-05-30,32.42,35.66,36.05,31.94,75406.36
2024-05-31,35.16,34.92,35.55,34.67,56617.74
2024-06-03,35.31,35.28,36.17,34.61,56557.59
2024-06-04,34.96,34.2,35.36,33.64,36472.7
2024-06-05,34.16,34.3,35.29,33.9,31173.46
2024-06-06,34.93,32.99,35.4,32.76,39657.68
2024-06-07,32.79,32.57,33.88,32.05,33621.25
2024-06-11,32.39,34.81,34.99,32.25,52075.15
2024-06-12,34.72,34.92,35.31,34.53,35295.89
2024-06-13,35.31,36.39,37.45,35.09,65671.37
2024-06-14,36.7,37.03,37.27,36.34,58582.22
2024-06-17,36.49,37.35,38.19,36.26,54122.22
2024-06-18,37.5,37.1,37.89,36.81,40908.35
2024-06-19,37.1,37.36,38.15,36.07,49502.14
2024-06-20,37.96,39.64,42.1,37.53,98759.4
2024-06-21,39.45,42.27,43.1,38.39,88744.72
2024-06-24,42.48,38.59,42.64,38.59,82858.43
2024-06-25,38.86,36.73,39.29,35.9,66487.05
2024-06-26,36.51,38.06,38.32,35.63,55743.8
2024-06-27,37.61,35.83,38.03,35.75,47109.6
2024-06-28,35.77,36.1,37.02,35.34,39724.47
2024-07-01,36.06,35.93,36.39,34.69,31642.69
2024-07-02,35.73,35.19,36.03,35.02,19324.37
2024-07-03,35.16,35.7,36.44,34.28,30824.67
2024-07-04,35.42,34.5,36.01,34.49,25009.35
2024-07-05,34.29,34.84,35.23,33.41,26032.26
2024-07-08,34.78,35.16,36.52,34.78,30580.05
2024-07-09,35.12,37.62,37.86,34.79,56579.03
2024-07-10,37.22,38.0,38.37,37.05,43701.65
2024-07-11,38.81,39.03,39.26,38.11,44173.81
2024-07-12,38.62,38.44,39.0,37.88,28543.97
2024-07-15,38.57,38.02,39.39,37.89,28919.09
2024-07-16,37.73,38.85,38.96,37.25,34548.87
2024-07-17,38.61,37.6,39.08,37.6,23775.61
2024-07-18,36.91,37.1,37.52,35.6,35506.02
2024-07-19,36.97,38.65,39.59,36.93,56519.0
2024-07-22,38.51,38.02,39.69,37.92,66058.18
2024-07-23,38.01,35.1,38.1,34.97,59372.82
2024-07-24,34.87,33.55,35.49,33.45,45404.51
2024-07-25,33.25,33.3,34.09,32.97,33752.1
2024-07-26,33.31,33.9,34.42,33.31,31995.07
2024-07-29,34.08,33.12,34.08,33.02,29575.02
2024-07-30,32.92,33.88,34.03,32.26,27988.85
2024-07-31,33.72,35.29,35.32,33.43,35921.1
2024-08-01,35.39,35.64,36.23,35.09,38923.36
2024-08-02,35.27,33.86,35.73,33.82,35480.65
2024-08-05,33.55,32.19,34.12,32.16,33019.81
2024-08-06,32.81,33.45,33.45,32.2,22170.61
2024-08-07,33.25,33.79,34.2,32.96,19212.03
2024-08-08,33.6,34.08,35.39,32.81,29555.59
2024-08-09,34.62,33.81,34.93,33.69,16258.27
2024-08-12,33.54,33.06,33.73,32.86,14925.18
2024-08-13,33.02,33.82,33.82,33.02,11124.54
2024-08-14,33.83,33.11,34.2,33.08,14389.45
2024-08-15,32.81,33.71,34.17,32.81,16272.99
2024-08-16,33.7,33.1,33.92,33.03,16342.29
2024-08-19,33.69,33.11,33.69,32.38,18287.92
2024-08-20,32.94,31.47,32.97,31.27,29538.32
2024-08-21,31.32,31.57,32.11,31.18,14733.71
2024-08-22,31.53,31.16,31.86,31.07,12894.79
2024-08-23,30.84,31.01,31.35,30.52,15727.46
2024-08-26,30.77,31.19,31.6,30.77,10222.3
2024-08-27,30.88,30.69,31.34,30.64,10231.8
2024-08-28,30.58,30.89,31.23,30.49,6440.77
2024-08-29,30.87,31.69,32.02,30.58,13129.51
2024-08-30,31.59,32.51,33.0,31.54,16606.54
2024-09-02,32.57,30.84,32.62,30.84,16370.12
2024-09-03,30.85,31.28,32.01,30.85,11943.45
2024-09-04,30.89,31.15,31.59,30.79,8476.45
2024-09-05,31.09,31.51,31.83,31.09,8396.66
2024-09-06,31.55,30.11,31.76,29.88,13936.41
2024-09-09,29.84,30.11,30.47,29.7,10015.79
2024-09-10,30.27,30.61,30.89,29.56,11327.94
2024-09-11,30.92,30.65,30.92,29.93,8088.62
2024-09-12,30.91,30.11,31.08,30.07,8273.19
2024-09-13,29.98,29.41,30.27,29.38,14108.95
2024-09-18,29.38,28.97,29.45,28.47,11908.66
2024-09-19,28.92,29.51,29.96,28.84,12166.05
2024-09-20,29.29,29.3,29.71,28.98,8820.98
2024-09-23,29.22,29.41,29.85,28.9,8347.34
2024-09-24,29.52,30.79,30.84,29.29,22112.37
2024-09-25,31.1,31.05,31.94,31.02,23391.81
2024-09-26,30.78,32.89,32.91,30.78,24614.22
2024-09-27,33.6,34.64,34.83,33.1,22458.44
2024-09-30,36.62,40.69,41.08,35.34,76430.32
2024-10-08,48.83,48.83,48.83,44.53,105675.96
2024-10-09,46.65,45.66,51.97,44.34,122732.01
2024-10-10,45.76,42.39,46.71,42.36,71036.98
2024-10-11,41.89,39.97,42.86,39.24,55873.69
2024-10-14,40.08,41.11,41.42,38.61,50565.05
2024-10-15,41.0,39.7,42.04,39.68,51003.14
2024-10-16,37.72,38.44,39.47,37.72,45089.0
2024-10-17,38.91,38.48,39.68,38.42,36182.76
2024-10-18,38.7,41.72,43.78,38.4,81136.88
2024-10-21,42.56,43.0,45.16,41.79,89909.08
2024-10-22,42.48,42.19,43.3,41.49,54679.03
2024-10-23,42.19,42.04,42.81,41.59,46507.05
2024-10-24,41.71,41.96,42.42,41.12,39716.14
2024-10-25,42.02,43.03,43.54,41.58,48938.01
2024-10-28,44.88,46.16,47.25,43.68,90092.91
2024-10-29,46.16,44.29,46.55,44.27,65946.1
2024-10-30,44.12,44.89,45.64,43.81,49947.04
2024-10-31,44.47,45.68,46.09,43.87,55503.22
2024-11-01,45.15,42.82,45.64,42.68,52715.82
2024-11-04,42.3,43.82,44.1,42.29,33290.77
2024-11-05,43.87,45.87,46.21,43.68,54410.11
2024-11-06,46.01,45.84,47.35,45.35,58478.52
2024-11-07,45.47,46.63,47.04,45.34,46101.35
2024-11-08,47.65,47.1,49.3,46.73,67111.54
2024-11-11,47.82,50.33,50.87,47.65,75308.23
2024-11-12,51.22,48.95,51.22,48.16,55598.61
2024-11-13,48.64,48.64,49.2,47.31,40860.64
2024-11-14,48.64,46.71,49.02,46.65,39144.62
2024-11-15,46.72,44.85,47.25,44.85,43296.18
2024-11-18,44.98,44.1,45.54,43.28,36251.8
2024-11-19,44.3,46.34,46.34,43.92,34893.29
2024-11-20,46.06,46.13,46.61,45.19,32442.63
2024-11-21,46.06,46.3,47.53,45.54,38792.42
2024-11-22,46.3,44.55,47.84,44.54,45467.55
2024-11-25,44.36,44.28,44.61,42.89,32713.06
2024-11-26,44.37,43.69,45.1,43.58,21735.4
2024-11-27,43.41,44.62,44.63,42.56,32791.62
2024-11-28,44.57,44.19,45.39,44.02,28686.11
2024-11-29,44.11,45.21,45.95,43.48,35274.08
2024-12-02,45.26,45.61,45.84,44.73,34179.46
2024-12-03,45.76,44.32,45.77,43.68,40564.23
2024-12-04,45.49,44.09,46.3,44.02,44230.36
2024-12-05,44.0,44.62,44.99,43.6,27666.56
2024-12-06,44.62,45.05,45.52,43.58,32166.7
2024-12-09,44.93,44.84,45.06,43.89,25201.4
2024-12-10,46.65,45.12,46.65,45.05,41208.6
2024-12-11,45.12,46.21,46.65,44.89,46683.2
2024-12-12,46.21,45.9,46.3,45.46,33789.64
2024-12-13,45.59,45.47,46.19,45.16,52868.71
2024-12-16,45.17,43.5,45.5,43.31,38042.24
2024-12-17,43.33,42.53,43.79,42.42,29195.07
2024-12-18,42.65,43.53,44.23,41.75,29925.28
2024-12-19,43.08,44.49,44.63,42.73,31701.36
2024-12-20,44.65,45.78,46.42,44.2,43293.54
2024-12-23,46.09,44.77,46.44,44.54,35054.29
2024-12-24,45.22,45.81,45.95,44.17,32329.3
2024-12-25,45.76,45.49,46.3,44.77,24864.8
2024-12-26,45.49,46.72,46.99,45.16,34464.12
2024-12-27,47.01,45.36,47.01,45.28,36058.32
2024-12-30,45.05,45.58,46.31,44.13,25342.52
2024-12-31,45.58,42.65,45.91,42.58,35682.36
2025-01-02,42.45,40.33,42.55,39.88,30333.98
2025-01-03,40.65,39.21,40.88,39.11,27240.72
2025-01-06,39.17,38.65,39.62,38.09,22910.34
2025-01-07,38.75,39.9,40.09,38.62,20374.53
2025-01-08,39.39,39.76,40.4,38.0,23190.94
2025-01-09,39.62,39.81,40.66,39.53,17353.41
2025-01-10,39.51,38.9,40.73,38.9,22699.04
2025-01-13,38.54,39.11,39.36,37.92,17010.77
2025-01-14,39.21,41.13,41.14,39.02,23925.55
2025-01-15,41.01,41.02,41.59,40.62,17754.45
2025-01-16,41.21,40.93,41.99,40.52,18464.35
2025-01-17,42.32,46.75,48.64,42.04,110367.18
2025-01-20,46.5,45.99,47.33,45.8,66224.9
2025-01-21,46.68,47.42,47.73,45.27,69831.73
2025-01-22,46.73,47.24,47.95,46.64,42507.72
2025-01-23,47.74,47.4,49.06,47.08,60272.99
2025-01-24,47.28,47.76,48.38,47.25,45671.37
2025-01-27,47.53,46.86,47.94,46.75,33834.05
2025-02-05,47.54,47.0,48.0,46.44,37652.48
2025-02-06,46.65,48.76,48.82,46.5,53645.14
2025-02-07,49.02,48.65,49.63,47.99,53776.13
2025-02-10,48.63,48.55,48.87,47.9,39356.72
2025-02-11,48.34,48.13,48.44,47.52,32694.27
2025-02-12,47.82,50.01,50.07,47.74,50273.14
2025-02-13,50.01,47.68,50.55,47.66,53392.17
2025-02-14,47.45,47.24,47.74,46.61,37203.94
2025-02-17,47.35,47.68,48.12,47.16,31603.05
2025-02-18,47.35,46.63,48.94,46.42,41447.91
2025-02-19,46.71,48.79,48.82,46.61,46649.88
2025-02-20,48.9,49.18,49.32,48.23,39427.88
2025-02-21,49.51,55.12,56.07,49.2,116364.51
2025-02-24,55.27,55.81,58.93,54.77,127868.04
2025-02-25,54.56,56.8,58.17,54.14,95449.11
2025-02-26,56.96,57.46,58.07,55.44,85742.32
2025-02-27,57.97,56.99,59.87,55.78,87216.41
2025-02-28,56.63,52.26,56.63,52.01,80461.11
2025-03-03,52.94,51.87,53.4,51.12,52217.82
2025-03-04,51.18,53.6,54.3,51.03,59498.17
2025-03-05,53.96,53.86,54.77,52.8,42512.09
2025-03-06,54.49,54.59,55.37,54.0,51119.65
2025-03-07,54.1,53.56,54.89,53.12,42912.27
2025-03-10,53.56,53.62,54.08,52.8,33994.87
2025-03-11,52.8,53.32,53.98,52.49,28062.12
2025-03-12,53.64,53.18,54.1,52.81,38230.66
2025-03-13,52.92,50.18,53.12,49.62,54246.59
2025-03-14,50.32,51.94,52.11,49.76,37172.55
2025-03-17,52.01,52.3,52.56,51.32,32283.03
2025-03-18,52.56,52.86,53.88,52.3,33513.47
2025-03-19,52.4,52.29,53.28,51.91,26819.26
2025-03-20,52.22,51.7,52.95,51.32,27361.54
2025-03-21,51.51,49.65,51.51,49.44,38668.0
2025-03-24,49.58,49.73,50.03,48.25,31637.44
2025-03-25,49.63,48.99,49.96,48.65,19658.23
2025-03-26,48.84,49.41,50.31,48.84,23669.64
2025-03-27,48.8,50.23,51.49,48.8,32443.84
2025-03-28,50.22,49.69,50.96,49.63,22002.31
2025-03-31,49.11,49.49,49.79,48.33,30363.9
2025-04-01,49.81,50.72,52.15,49.81,42720.28
2025-04-02,50.61,50.18,51.39,49.83,24714.78
2025-04-03,49.13,49.18,50.8,48.64,29084.45
2025-04-07,45.46,41.59,46.15,40.1,63812.79
2025-04-08,41.82,42.22,43.96,40.9,43362.21
2025-04-09,41.44,43.48,44.17,39.41,46997.51
2025-04-10,44.67,44.48,45.96,44.47,38481.74
2025-04-11,44.57,48.93,50.48,43.97,77878.84
2025-04-14,49.74,49.02,50.43,48.22,47262.36
