date,open,close,high,low,volume
2024-01-02,236.58,230.27,239.72,230.27,14208.34
2024-01-03,230.28,233.51,236.48,227.84,13780.77
2024-01-04,233.46,226.21,233.52,223.62,15659.59
2024-01-05,227.52,221.8,227.52,219.89,9655.72
2024-01-08,221.41,215.78,221.93,215.78,11021.0
2024-01-09,215.78,213.07,218.75,210.95,12437.63
2024-01-10,211.68,209.22,212.56,206.33,9617.44
2024-01-11,208.75,212.56,212.94,207.82,13891.14
2024-01-12,209.7,206.84,210.76,206.84,10057.45
2024-01-15,205.89,203.13,206.83,202.7,9530.98
2024-01-16,202.07,201.81,204.11,200.39,9287.61
2024-01-17,201.41,194.22,201.89,194.22,9497.67
2024-01-18,192.13,194.82,195.88,190.16,15102.6
2024-01-19,194.45,198.99,207.32,193.77,23319.36
2024-01-22,201.78,187.87,205.89,187.31,20120.58
2024-01-23,186.83,195.36,198.14,186.83,24195.96
2024-01-24,196.35,192.19,197.31,186.41,16086.03
2024-01-25,192.36,195.97,196.93,190.71,20580.08
2024-01-26,198.32,193.76,201.42,193.49,21418.0
2024-01-29,194.27,185.71,194.92,183.66,18876.0
2024-01-30,185.75,178.5,186.41,178.5,15979.42
2024-01-31,179.8,172.55,181.39,172.52,14753.28
2024-02-01,171.65,173.67,177.61,169.2,16674.01
2024-02-02,174.14,171.59,182.06,165.69,28064.76
2024-02-05,168.73,162.61,169.82,156.33,21315.31
2024-02-06,160.36,176.49,177.29,158.33,23555.85
2024-02-07,176.34,182.94,186.81,175.24,22093.12
2024-02-08,183.36,186.0,191.63,183.36,21996.86
2024-02-19,189.62,190.92,193.6,187.52,20040.48
2024-02-20,188.15,188.92,189.72,184.4,13826.48
2024-02-21,186.89,190.73,196.54,185.08,17391.88
2024-02-22,190.63,192.01,192.99,189.28,14911.74
2024-02-23,191.68,194.64,194.88,189.85,18393.5
2024-02-26,194.43,192.96,195.01,190.63,14865.99
2024-02-27,191.4,207.79,208.2,190.83,25150.97
2024-02-28,209.13,202.36,219.58,202.05,36794.54
2024-02-29,199.22,206.45,208.15,199.22,25444.53
2024-03-01,205.89,206.96,208.73,203.22,19189.58
2024-03-04,206.97,205.89,206.97,200.72,15009.47
2024-03-05,203.97,203.41,205.47,201.35,14139.3
2024-03-06,201.29,201.02,203.69,198.26,13153.74
2024-03-07,201.08,193.9,205.41,193.9,17324.34
2024-03-08,193.9,197.3,198.23,192.26,11490.44
2024-03-11,196.27,200.38,200.52,193.66,13394.19
2024-03-12,200.4,204.22,205.41,200.38,15690.55
2024-03-13,204.74,208.99,211.59,203.67,22951.66
2024-03-14,207.75,203.03,207.79,200.8,16973.6
2024-03-15,201.12,201.86,202.82,197.5,14312.94
2024-03-18,203.22,208.85,209.58,199.76,19929.79
2024-03-19,207.62,208.84,215.36,207.33,23284.36
2024-03-20,208.82,213.51,216.01,208.27,24935.67
2024-03-21,215.43,211.68,219.04,211.22,25002.71
2024-03-22,211.51,207.63,212.84,202.55,21880.98
2024-03-25,205.94,194.45,207.6,194.45,23128.52
2024-03-26,194.33,190.78,195.28,187.75,18584.9
2024-03-27,189.68,181.15,190.15,181.1,21728.96
2024-03-28,182.42,187.65,190.15,182.02,23811.29
2024-03-29,181.1,181.84,183.53,176.34,24197.89
2024-04-01,181.88,187.3,187.44,181.87,15956.88
2024-04-02,186.24,181.87,186.81,181.1,21135.95
2024-04-03,180.63,176.36,180.63,175.56,16453.38
2024-04-08,176.36,169.87,177.29,169.77,17216.44
2024-04-09,170.62,173.49,174.05,169.98,13545.46
2024-04-10,173.43,169.2,173.43,167.98,12827.41
2024-04-11,167.76,164.69,170.98,164.61,19390.6
2024-04-12,163.78,161.08,164.58,160.4,15564.84
2024-04-15,160.51,164.6,168.71,160.22,18783.37
2024-04-16,162.99,162.06,167.19,160.96,18336.2
2024-04-17,164.14,165.26,166.61,162.52,18261.6
2024-04-18,164.31,164.61,167.28,161.56,14947.65
2024-04-19,162.91,162.23,163.72,160.25,14223.87
2024-04-22,160.9,163.06,164.78,159.37,14153.95
2024-04-23,164.89,165.01,166.59,163.56,13105.89
2024-04-24,163.83,164.54,165.19,162.16,12741.19
2024-04-25,163.95,168.26,171.07,163.14,21831.42
2024-04-26,168.02,176.05,179.01,167.74,25970.05
2024-04-29,176.19,187.11,190.58,176.19,30787.38
2024-04-30,186.06,186.49,188.24,184.92,16361.66
2024-05-06,189.78,187.22,191.59,186.98,15422.4
2024-05-07,186.82,190.86,192.29,186.82,14094.46
2024-05-08,189.68,187.39,192.14,187.17,13220.19
2024-05-09,188.01,188.54,189.35,187.3,9734.69
2024-05-10,188.54,185.55,189.95,184.73,10545.0
2024-05-13,182.99,183.53,186.01,181.4,12213.25
2024-05-14,185.87,188.34,189.67,185.87,14362.56
2024-05-15,188.12,185.87,190.12,185.87,8800.0
2024-05-16,185.32,184.38,188.25,182.79,10111.79
2024-05-17,183.96,184.67,186.87,182.07,8817.25
2024-05-20,184.92,183.97,186.14,182.9,8177.62
2024-05-21,184.28,186.62,189.21,183.62,17413.96
2024-05-22,186.79,183.29,186.82,182.83,12844.98
2024-05-23,183.28,179.37,183.28,179.31,10043.0
2024-05-24,178.25,176.89,180.91,176.78,8174.0
2024-05-27,176.9,175.8,177.94,171.82,12565.24
2024-05-28,175.38,171.0,175.94,170.98,10865.83
2024-05-29,171.06,175.37,177.0,171.0,11608.93
2024-05-30,175.37,173.11,175.72,172.24,7289.32
2024-05-31,173.2,176.34,177.29,173.2,10483.94
2024-06-03,176.9,175.55,177.1,174.53,7372.36
2024-06-04,174.91,178.45,178.74,174.62,7943.97
2024-06-05,177.77,181.1,186.26,177.3,15034.82
2024-06-06,181.1,175.98,183.29,175.38,13318.36
2024-06-07,176.98,176.28,178.82,174.34,9773.0
2024-06-11,174.94,180.53,181.4,173.96,10977.47
2024-06-12,180.14,181.66,182.72,178.25,9969.36
2024-06-13,181.25,179.06,181.82,178.3,6988.31
2024-06-14,179.04,178.77,180.63,177.01,7815.39
2024-06-17,178.05,175.57,178.52,174.6,8402.77
2024-06-18,175.5,176.63,178.47,175.5,7245.72
2024-06-19,177.3,174.91,177.35,173.56,10938.73
2024-06-20,176.57,177.44,185.54,174.91,16578.41
2024-06-21,175.53,174.34,176.68,173.48,9885.5
2024-06-24,172.2,167.93,175.05,167.85,11131.86
2024-06-25,167.94,169.84,172.22,167.8,9612.04
2024-06-26,171.09,174.8,174.91,168.1,11220.24
2024-06-27,172.81,171.89,173.48,170.99,6760.24
2024-06-28,171.57,169.67,174.29,169.2,7374.44
2024-07-01,168.76,170.32,170.68,165.95,7518.43
2024-07-02,169.24,167.22,170.48,166.93,6470.73
2024-07-03,166.56,167.76,170.41,165.4,6912.0
2024-07-04,167.76,164.03,168.04,164.03,6426.81
2024-07-05,164.6,164.06,164.99,162.15,5049.0
2024-07-08,163.49,159.11,163.87,158.78,7798.33
2024-07-09,160.36,153.59,160.61,148.5,20338.63
2024-07-10,152.51,148.55,155.84,148.41,13100.75
2024-07-11,150.51,152.34,152.46,147.74,12433.82
2024-07-12,151.46,150.9,152.02,149.73,6420.54
2024-07-15,150.9,148.59,150.9,147.85,8817.0
2024-07-16,148.57,151.89,152.01,147.16,9396.97
2024-07-17,151.84,153.89,154.99,150.96,9053.57
2024-07-18,152.46,153.6,153.78,150.18,6514.0
2024-07-19,153.35,153.93,154.75,152.61,6578.26
2024-07-22,153.46,155.99,156.59,152.32,7959.0
2024-07-23,157.26,151.56,157.92,151.55,8631.0
2024-07-24,151.57,147.96,151.57,147.84,6650.07
2024-07-25,146.8,151.09,152.98,146.05,8490.93
2024-07-26,151.07,152.57,153.8,150.6,5858.8
2024-07-29,151.97,150.55,152.5,149.1,4647.5
2024-07-30,150.02,149.07,150.54,148.39,4193.97
2024-07-31,148.51,158.56,158.67,148.51,14767.81
2024-08-01,158.58,155.94,160.96,154.41,11402.31
2024-08-02,154.62,155.37,158.08,154.41,6560.93
2024-08-05,155.71,166.97,170.9,155.64,34196.68
2024-08-06,169.4,176.05,176.38,167.77,33541.35
2024-08-07,173.48,183.03,186.57,171.74,32308.9
2024-08-08,182.97,181.63,184.92,178.61,19176.0
2024-08-09,183.01,175.96,183.49,175.87,17474.58
2024-08-12,174.93,175.19,177.6,172.05,12287.04
2024-08-13,174.62,174.96,176.02,172.57,8718.9
2024-08-14,174.05,187.11,189.48,174.03,29295.99
2024-08-15,185.68,189.67,195.27,184.06,28038.09
2024-08-16,188.73,181.2,188.73,174.43,30036.1
2024-08-19,179.78,176.58,185.96,175.86,18172.33
2024-08-20,177.08,171.64,179.95,171.18,15309.13
2024-08-21,171.64,171.42,178.67,170.64,18267.58
2024-08-22,171.38,167.72,173.46,165.33,12703.68
2024-08-23,167.47,167.01,170.03,165.47,8930.59
2024-08-26,167.0,165.47,167.75,161.52,11193.98
2024-08-27,165.47,172.91,174.43,164.04,23692.78
2024-08-28,172.88,169.87,172.88,165.96,14172.68
2024-08-29,168.28,177.34,178.21,167.87,16393.51
2024-08-30,177.28,184.34,189.98,176.02,22396.26
2024-09-02,184.53,182.78,188.16,182.29,13393.83
2024-09-03,181.96,185.85,189.68,181.13,9761.0
2024-09-04,184.55,185.58,188.25,183.23,7093.0
2024-09-05,185.87,194.3,196.33,184.27,19339.77
2024-09-06,194.44,190.23,194.92,189.86,10049.43
2024-09-09,188.73,187.26,191.58,185.87,8704.98
2024-09-10,185.87,194.81,196.32,184.55,14264.74
2024-09-11,193.03,197.33,199.69,193.02,16194.54
2024-09-12,195.95,187.87,197.01,187.75,13964.0
2024-09-13,188.74,182.79,189.73,182.69,11373.51
2024-09-18,182.77,186.29,187.49,182.4,7545.87
2024-09-19,187.49,194.1,197.01,184.6,16375.21
2024-09-20,194.08,197.22,197.41,191.95,9842.3
2024-09-23,195.08,195.18,201.79,194.31,10162.47
2024-09-24,195.2,200.23,200.46,194.1,11808.34
2024-09-25,201.9,195.89,203.74,195.08,23047.29
2024-09-26,193.69,205.8,205.89,192.25,21534.12
2024-09-27,208.73,216.53,220.8,207.75,15512.46
2024-09-30,227.28,238.19,238.19,224.34,30358.72
2024-10-08,262.01,256.54,262.01,236.04,37385.54
